GAME_DATE,LAST_NAME,FIRST_NAME,FULL NAME,DRAFTED?,TIER,ROUND,PICK,TEAM,CLASS,SCOUT_NAME,PLAYER_SCHOOL,CONFERENCE,HEIGHT_IN,WEIGHT_LBS,POSITION1,POSITION2,BATTING_SIDE_R_L_S,THROWING_SIDE_R_L,OPPONENT_SCHOOL,OPPONENT_CONFERENCE,GAME,BP_HOME_RUNS_PULL,BP_HOME_RUNS_MIDDLE,BP_HOME_RUNS_OPPOSITE_FIELD,AT_BATS,WALKS,HITS,RUNS,STOLEN_BASES,RBIS,HOME_1ST_TIME,NUMBER_OF_SWINGS,SWING_AND_MISSES,CHASE_SWINGS,SWINGS_FB,LENGTH_OF_AT_BAT_PITCHES,HARD_CONTACT_PULL_SIDE,HARD_CONTACT_MIDDLE,HARD_CONTACT_OPPOSITE_FIELD,ABOVE_AVERAGE_DEFENSIVE_PLAYS,ERRORS_COMMITTED,PRESENT_HITTING,PRESENT_POWER,PRESENT_RUNNING,PRESENT_FIELDING,PRESENT_ARM,FUTURE_HITTING,FUTURE_POWER,FUTURE_RUNNING,FUTURE_FIELDING,FUTURE_ARM,PLAYERID,SCHOOLID,SCOUTID,GAMEKEY,COMMENTS,AVG GRADE
01/26/2018,Callil,George,"Callil, George",N,5,-,-,-,So.,John Sanchez,McLennan Community College,Region 5,76,,,,R,R,Angelina College,Region 14,Angelina College_at_McLennan Community College,,,,1,2,1,1,1,0,,5,1,1,3,5.7,1,0,0,0,0,30,25,45,55,55,45,35,50,60,60,209,420,100,,,42
03/16/2018,Camacho,Jose,"Camacho, Jose",N,5,-,-,-,Sr.,Evan Escalante,Texas Southern University,SWAC,76,215,INF,DH,L,R,Prairie View A&M University,SWAC,PrairieViewA&MUniversity_at_UniversityofHouston,,,,3,1,0,0,0,0,,4,2,2,4,2.3,1,0,0,,,40,40,45,,,45,45,50,,,1243,564,38,1172,,42
05/18/2018,Camilletti,Mario,"Camilletti, Mario",N,5,-,-,-,Fr.,Collin_Kannenberg,Oakland University,Horizon League,69,187,INF,,L,R,UW-Milwaukee,Horizon League,Oakland University_AT_UW-Milwaukee_05/18/2018,,,,3,3,2,1,0,1,4.44,4,1,1,3,4.2,2,0,0,0,1,35,20,35,25,20,40,30,35,30,30,1487,227,63,8781,,27
03/23/2018,Camilletti,Mario,"Camilletti, Mario",N,5,-,-,-,Fr.,Robert_Frey,Oakland University,Horizon League,69,187,2B,,L,R,University of Illinois at Chicago,Horizon League,Oakland University_AT_University of Illinois at Chicago,,,,4,,1,,1,,4.1,4,1,,4,3,,,,,,45,30,55,45,35,50,40,55,45,35,1487,227,42,1500,,42
03/13/2018,Cammarata,Dominick,"Cammarata, Dominick",N,5,-,-,-,RS-Jr.,Maddy Craft,Furman University,Conference USA,74,220,INF,C,R,R,Wake Forest Univeristy,Atlantic Coast Conference,Wake Forest University_AT_The University of North Carolina at Charlotte_03/13/2018,0,0,0,5,1,2,0,0,2,4.83,1.4,4,1,2,4,0,1,1,0,0,45,55,40,40,45,50,55,40,45,45,2247,144,29,8606,,45
03/02/2018,Cannon,Cameron,"Cannon, Cameron",N,5,-,-,-,So.,Caleb Watkins,University of Arizona,Pac 12,70,196,2B,,R,R,University of Illinois,Big 10,University of Arizona_AT_University of Illinois Urbana-Champaign_03/03/2018,,,,4,0,0,0,0,0,,5,1,1,4,3.25,0,0,0,2,0,30,35,,45,45,40,35,,50,45,2249,509,119,7450,,39
02/24/2018,Cannon,Conner,"Cannon, Conner",N,5,-,-,-,So.,Ben Pickett,"University of California, Riverside",Big West,77,250,1B,DH,R,R,University of Washington,"University of California, Riverside","University of California, Riverside_AT_University of Washington",,,,3,0,0,0,0,0,,5,2,1,0,2,0,0,0,0,0,40,50,30,,,45,65,30,,1,548,106,88,465,,40
04/30/2018,Cannon,Connor,"Cannon, Connor",N,5,-,-,-,So.,"McCann, Ruairi","University of California, Riverside",Big West,77,240,DH,,R,R,San Diego State University,Mountain West,"University of California, Riverside_AT_San Diego State University_05/01/2018",,,,4,0,1,1,0,0,5.13,10,4,2,4,4.75,0,0,1,0,0,20,40,20,,,30,60,30,,,2250,106,72,3768,"Hits off front foot, resulting in loss of power on swing. ",27
04/29/2018,Canzone,Dominic,"Canzone, Dominic",N,5,-,-,-,So.,Charlie_Riggs,The Ohio State University,Big 10,73,190,RF,,L,R,"University of Minnesota, Twin Cities",Big 10,"University of Minnesota, Twin Cities_AT_The Ohio State University_04/29/2018",,,,5,1,0,0,0,0,,9,3,2,5,3,0,0,0,1,0,55,50,55,50,50,60,50,55,55,50,1437,63,93,3349,,52
03/23/2018,Canzone,Dominic,"Canzone, Dominic",N,5,-,-,-,So.,Kade_Enders,The Ohio State University,Big 10,73,190,RF,CF,L,R,Georgetown University,Big East,Georgetown University_AT_The Ohio State University,,,,3,2,2,4,1,4,,3,1,1,2,5,1,1,0,0,0,40,35,50,40,35,55,45,55,50,40,1437,63,37,1387,,40
05/12/2018,Capetillo,Alex,"Capetillo, Alex",N,5,-,-,-,Sr.,Chris_Toomey,Case Western Reserve University,University Athletic Association,70,190,3B,LF,R,R,University of Chicago,University Athletic Association,University of Chicago_AT_Case Western Reserve University_05/12/2018,,,,4,1,1,1,1,2,4.25,7,1,5,5,3.5,0,1,0,0,0,25,20,55,30,20,30,25,55,30,25,2944,677,114,3902,"Small build, and does not appear to have much more maturing to do. Slightly open stance. Medium leg kick. Only started playing pretty late in the field, but proved he should be a regular in the order, with a .471/.517/.673 slash line through 104 at bats. Utility player in the field, able to handle most infield and outfield positions. Pretty fast runner, able to leg out an infield hit that many would not be able to.",30
02/06/2018,Carballo,Alex,"Carballo, Alex",N,5,-,-,-,So.,Jacob Frisaro,Broward College,Southern Conference,71,190,CF,,L,L,State College of Florida,Suncoast Conference,State College of Florida_AT_Broward College,,,,4,1,1,1,1,0,,11,1,0,7,4.75,0,0,1,0,0,30,30,50,,,35,30,50,,,184,406,43,,,37
02/22/2018,Carr,Alec,"Carr, Alec",N,5,-,-,-,Sr.,Tyler Tumbleson,Kempner High School,TX,72,185,1B,,R,R,College Station High School,,Kempner High School_AT_College Station High School_02/23/2018,0,0,0,3,1,2,1,2,1,,6,2,2,2,3.5,2,0,0,0,0,35,35,45,40,35,50,55,45,50,50,2254,#REF!,116,,,38
04/10/2018,Carravallah,Pete,"Carravallah, Pete",N,5,-,-,-,So.,Mason Ippel,Alma College,Michigan Intercollegiate Athletic Association,72,175,CF,,L,R,Trine University,Michigan Intercollegiate Athletic Association,Trine University_AT_Alma College_04/10/2018,,,,3,0,0,0,0,0,,5,1,0,5,2.8,0,0,0,0,0,35,40,45,45,40,50,50,50,55,45,1977,255,57,3638,,41
04/10/2018,Carravallah,Pete,"Carravallah, Pete",N,5,-,-,-,So.,Mason Ippel,Alma College,Michigan Intercollegiate Athletic Association,72,175,CF,,L,R,Trine University,Michigan Intercollegiate Athletic Association,Trine University_AT_Alma College_04/10/2018,,,,3,0,0,0,0,0,,5,1,0,5,2.8,0,0,0,0,0,35,40,45,45,40,50,50,50,55,45,1977,255,57,3638,,41
03/25/2018,Carrington,Jimmy,"Carrington, Jimmy",N,5,-,-,-,Sr.,Samuel_Martin,Milwaukee School of Engineering,Northern Athletic Collegiante Conference,76,195,RF,,R,R,Beloit College,Midwest Conference,Milwaukee School of Engineering_AT_Beloit College_03/25/2018,0,0,0,4,0,0,0,0,0,4.3,6,1,0,3,3.12,2,0,0,0,0,25,30,50,25,35,30,35,55,30,40,2255,316,70,8631,,33
04/28/2018,Carrington,Jimmy,"Carrington, Jimmy",N,5,-,-,-,Sr.,Samuel_Martin,Milwaukee School of Engineering ,Northern Athletic Collegiate Conference ,76,200,RF,1B,R,R,Lakeland University ,Northern Athletic Collegiate Conference ,Lakeland University_AT_Milwaukee School of Engineering_04/28/2018,2,0,0,5,0,2,2,0,1,,7,1,0,5,3.55,3,1,0,0,0,30,30,55,20,25,35,35,60,25,30,2255,316,70,8729,,32
04/22/2018,Carroll,Brooks,"Carroll, Brooks",N,5,-,-,-,So.,Colby Morris,Middlebury College,New England Small College Athletic Conference,70,170,SS,2B,R,R,Bowdoin College,New England Small College Athletic Conference,Bowdoin College_AT_Middlebury College_04/22/2018,1,0,0,3,0,0,0,0,0,4,3,0,0,3,1,1,1,0,1,0,35,35,35,35,30,40,40,40,45,40,2023,324,81,7997,"Stronger than size would indicate. Good power and great swing path. Quick hands and stays inside the ball well, attacking inside fastballs for damage. Quick feet and soft hands at SS, good transfers but needs to crow hop from deep in the hole, showing a lack of strength. Still makes plays easily to his backhand but has to compensate for arm with good footwork. Projectable to gain strength in arm and already has power and more room to get stronger.",34
05/05/2018,Carroll,Brooks,"Carroll, Brooks",N,5,-,-,-,So.,Colby Morris,Middlebury College,New England Small College Athletic Conference,70,170,SS,2B,R,R,Amherst College,New England Small College Athletic Conference,Amherst College_AT_Middlebury College_05/05/2018,1,0,0,4,0,1,0,0,0,4,5,0,0,3,2.5,2,0,0,1,0,35,35,40,45,35,40,40,50,55,40,2023,324,81,8759,,38
03/30/2018,Carroll,Reily,"Carroll, Reily",N,5,-,-,-,So.,Andrew Stockmann,Friends University,Kansas Collegiate Athletic Conference,73,175,3B,UT,R,R,McPherson College,Kansas Collegiate Athletic Conference,McPherson College_AT_Friends University_03/31/2018,,,,4,1,1,0,0,0,4.47,7,1,0,6,4.6,1,0,0,0,2,30,30,40,35,40,35,35,40,40,40,1661,413,109,1962,,35
04/05/2018,Carter,Dan,"Carter, Dan",N,5,-,-,-,Fr.,Brad Favo,William Paterson University of New Jersey,New Jersey Athletic Conference,72,200,RF,,R,R,Montclair State University,New Jersey Athletic Conference,Montclair State University_AT_William Paterson University of New Jersey_04/05/2018,,,,4,0,0,0,1,0,,4,3,1,2,2.5,0,1,0,0,0,35,30,35,30,,40,35,35,35,,2256,1765,40,8735,,33
04/01/2018,Carver,Ryan,"Carver, Ryan",N,5,-,-,-,Sr.,Dylan_Gilbert,Lake Erie College,Great Midwest Athletic Conference,72,180,2B,,R,R,Kentucky Wesleyan College,Great Midwest Athletic Conference,Kentucky Wesleyan College_AT_Lake Erie College_03/30/2018,,,,4,,2,1,,1,5.21,6,,,5,2,2,,,,,50,50,40,45,50,55,55,45,50,55,2257,192,48,1839,,47
04/19/2018,Castillo,Johnny,"Castillo, Johnny",N,5,-,-,-,Jr.,Justin Herbert,College Station High School,TX,69,180,1B,,L,L,Waco High School,TX,Waco High School_AT_College Station High School_04/20/2018,,,,3,1,1,0,0,0,,7,1,0,6,4,0,0,0,1,0,30,25,,35,,40,40,,55,,2258,#REF!,54,8707,,30
04/03/2018,Castleberry,Chandler,"Castleberry, Chandler",N,5,-,-,-,RS-Fr.,Kasen Rainey,Anderson University,Southern Atlantic Conference,73,195,RF,OF,R,R,University of North Georgia,Peach Belt Conference,AndersonUniversity_At_UniversityOfNorthGeorgia,,,,4,0,0,0,0,0,4.1,5,1,1,2,4,1,0,0,0,0,30,40,45,40,40,40,50,50,45,45,1421,552,91,3400,"This is probably the hardest prospect for me to judge this year. I really like his swing and it has led to alot of production this year, albeit on a below average D2 team. With that being said, Castleberry's lower half in his swing is unique in a good way that produces intriguing raw power. All other tools look average to below average, but I think his bat could be something special. As only a redshirt freshman, Castleberry is someone to keep an eye on in 2019.",39
03/23/2018,Castleberry,Chandler,"Castleberry, Chandler",N,5,-,-,-,R-Fr.,Zane Moran,Anderson University (South Carolina),South Atlantic Conference,73,185,RF,,R,R,Tusculum College,South Atlantic Conference,Anderson University (South Carolina)_AT_Tusculum College_03/23/2018,,,,3,1,0,0,0,0,4.22,8,4,1,6,4.67,0,0,0,0,0,20,50,60,40,55,35,55,60,50,55,1421,552,79,7268,,45
02/16/2018,Cavaliere,Greg,"Cavaliere, Greg",N,5,-,-,-,So.,Tyler Tumbleson,University of Rhode Island,A10,71,175,DH,OF,S,R,Texas A&M University,SEC,University of Rhode Island_AT_Texas A&M,0,0,0,4,0,2,2,1,0,,7,1,0,5,2.8,2,1,0,0,0,35,30,50,,,50,45,50,,,458,30,116,,,38
03/24/2018,Cavalieri,Gino,"Cavalieri, Gino",N,5,-,-,-,Sr.,Jarod Bacon,Illinois Wesleyan University,College Conference of Illinois and Wisconsin,72,185,1B,,R,R,Washington University in St. Louis,University Athletic Association,Illinois Wesleyan University_AT_Washington University in St. Louis_03/24/2018,,,,3,0,1,1,0,0,,6,1,1,5,3.3,0,0,0,0,0,30,25,35,30,40,35,30,40,35,45,572,124,16,8628,,32
03/01/2018,Cavalieri,Gino,"Cavalieri, Gino",N,5,-,-,-,Sr.,Tyler Brandt,Illinois Wesleyan University,College Conference of Illinois and Wisconsin,72,185,3B,,R,R,Fontbonne University,St. Louis Intercollegiate Athletic Conference,Illinois Wesleyan University_AT_Fontbonne University_03/02/2018,,,,4,1,1,2,0,0,4.7,5,0,0,3,3.6,1,1,0,0,0,25,30,20,,,30,35,20,,,572,124,23,1180,,25
03/11/2018,Cerrillo,Mason,"Cerrillo, Mason",N,5,-,-,-,Jr.,Ben Pickett,University of Washington,Pacific-12 Conference,68,170,OF,2B,L,R,Illinois State University,Missouri Valley Conference,Illinois State University_AT_University of Washington_03/11/2018,0,0,0,4,0,2,2,0,0,3.93,7,5,0,1,3.75,0,0,0,0,0,30,30,60,45,45,30,30,60,45,45,2259,504,88,8602,,42
03/11/2018,Cerrillo,Mason,"Cerrillo, Mason",N,5,-,-,-,Jr.,Ben Pickett,University of Washington,Pacific-12 Conference,68,170,OF,2B,L,R,Illinois State University,Missouri Valley Conference,Illinois State University_AT_University of Washington_03/11/2018,0,0,0,4,0,2,2,0,0,3.93,7,5,0,1,3.75,0,0,0,0,0,30,30,60,45,45,30,30,60,45,45,2259,504,88,8602,,42
04/13/2018,Cesar,Trejo,"Cesar, Trejo",N,5,-,-,-,Jr.,Keith Spalding,The University of North Carolina at Greensboro,Southern,74,195,DH,RF,R,R,East Tennessee State University,Southern,East Tennessee State University_AT_The University of North Carolina at Greensboro_04/13/2018,,,,4,1,1,1,1,0,4.1,3,0,0,4,3.5,1,0,1,1,0,45,45,65,60,65,50,50,65,60,65,2001,613,6,7707,,56
04/29/2018,Chambers,Nick,"Chambers, Nick",N,5,-,-,-,Sr.,Kyle Anderson,Emory University,University Athletic Association,69,180,RF,,R,R,New York University,University Athletic Association,Emory University_AT_New York University_04/28/2018,,,,4,1,2,1,0,0,4.11,6,0,0,4,3.8,0,0,0,1,0,35,30,70,30,35,45,35,70,40,40,2260,674,11,8106,"Short, broad shouldered, athletic player. Powerful arm from the outfield. Always finds a way to put the ball on the bat, doesn't miss or strike out often. Waits for a pitch he can do something with. ",40
04/29/2018,Chambers,Nick,"Chambers, Nick",N,5,-,-,-,Sr.,Kyle Anderson,Emory University,University Athletic Association,69,180,RF,,R,R,New York University,University Athletic Association,Emory University_AT_New York University_04/28/2018,,,,4,1,2,1,0,0,4.11,6,0,0,4,3.8,0,0,0,1,0,35,30,70,30,35,45,35,70,40,40,2260,674,11,8106,"Short, broad shouldered, athletic player. Powerful arm from the outfield. Always finds a way to put the ball on the bat, doesn't miss or strike out often. Waits for a pitch he can do something with. ",40
03/30/2018,Chant,Brady,"Chant, Brady",N,5,-,-,-,Sr.,Anthony Franco,Suffolk University,Great Northeast Athletic Conference,75,180,CF,OF,R,R,Massachusetts Institute of Technology,New England Women and Men's Athletic Conference,Suffolk_at_MIT_3/30/2018,,,,4,,3,,1,,,5,,,2,3.25,,3,,,,30,30,45,40,45,55,40,45,45,45,1405,1716,7,7476,,38
04/14/2018,Chant,Brady,"Chant, Brady",N,5,-,-,-,Sr.,Anthony Franco,Suffolk University,Great Northeast Athletic Conference,75,180,CF,OF,R,R,Johnson & Wales University (RI),Great Northeast Athletic Conference,Johnson & Wales University (RI)_AT_Suffolk University_04/14/2018,,,,2,1,0,1,0,0,,3,1,1,1,3.67,0,0,0,0,0,30,30,45,40,45,50,35,45,45,45,1405,1716,7,7719,,38
03/24/2018,Chant,Brady,"Chant, Brady",N,5,-,-,-,Sr.,Brandon Arel,Suffolk University,Great Northeast Athletic Conference,75,180,OF,,R,R,University of Massachusetts Boston,Little East Conference,Suffolk University_AT_University of Massachusetts Boston_03/24/2018,0,0,0,4,1,1,0,0,0,4.67,4,0,3,2,5,0,0,1,2,0,30,30,60,50,30,30,35,55,55,35,1405,1716,12,7291,,40
03/17/2018,Chapin,Bryan,"Chapin, Bryan",N,5,-,-,-,Sr.,Griffin Mitchell,"University of Colorado, Colorado Springs",Rocky Mountain Athletic Conference,72,195,C,,R,R,Adams State University,Rocky Mountain Athletic Conference,"Adams State University_AT_University of Colorado, Colorado Springs_03/18/2018",,,,4,1,1,1,0,2,4.42,8,1,0,6,4,1,0,1,0,0,40,30,30,30,30,40,30,30,40,40,1096,536,76,1129,,32
02/16/2018,Chartrand,Andrew,"Chartrand, Andrew",N,5,-,-,-,Jr.,Andrew Stockmann,Friends University,Kansas Collegiate Athletic Conference,67,150,CF,OF,L,L,York College,Kansas Collegiate Athletic Conference,York College (Nebraska)_AT_Friends University,,,,3,0,1,0,0,0,4,7,0,0,7,4,0,1,0,0,0,30,20,70,55,40,40,25,70,55,45,438,413,109,,,43
04/28/2018,Chase,Coselman,"Chase, Coselman",N,5,-,-,-,Fr.,Mason Ippel,Kalamazoo College,Michigan Intercollegiate Athletic Association,69,180,3B,,R,R,Alma College,Michigan Intercollegiate Athletic Association,Kalamazoo College_AT_Alma College_04/28/2018,,,,3,0,0,0,0,0,,5,0,0,5,2.25,0,0,0,3,0,40,45,40,55,50,50,55,45,65,60,2261,262,57,3276,"Had two really good games at 3B. Handled the ""Klenk hop"" extremely well",46
02/18/2018,Chatfield,Chris,"Chatfield, Chris",N,5,-,-,-,JR,Jamie Quolas,University of South Florida,American Athletic Conference,75,214,OF,IF,L,L,University of North Carolina,Atlantic Coast Conference,University of South Florida_at_University of North Carolina,,,,4,1,2,2,,,4.48,7,1,,4,6,1,1,,,,45,40,45,50,50,55,60,50,60,55,2262,145,90,,,46
04/13/2018,Chaumette,Rafe,"Chaumette, Rafe",N,5,-,-,-,So.,Eric Droegemeier,Trinity University (Texas),Southern Collegiate Athletic Conference,73,195,LF,,L,L,Schreiner University,Southern Collegiate Athletic Conference,Trinity University (Texas)_AT_Schreiner University_04/14/2018,,,,6,0,5,4,2,2,4.52,6,0,0,1,3.5,2,3,0,0,0,35,35,45,35,35,50,50,55,45,45,1978,539,34,2511,,37
05/19/2018,Chauvin,Austin,"Chauvin, Austin",N,5,-,-,-,RS-Jr.,Russ Morgan,Saint Mary's University,West Coast Conference,72,200,3B,,R,R,Loyola Marymount University,West Coast Conference,Saint Mary's University_AT_Loyola Marymount University 05/20/2018,,,,2,0,1,0,0,0,,8,1,1,5,3.5,0,1,1,0,0,30,30,35,35,35,35,30,35,35,35,3011,1263,80,4044,,33
05/08/2018,Chery,Brady,"Chery, Brady",N,5,-,-,-,Jr.,Charlie Riggs,The Ohio State University,Big 10,74,210,DH,,R,R,Campbell University,Big South Conference,Campbell University_AT_The Ohio State University_05/09/2018,,,,1,1,0,0,0,1,,5,2,1,3,5,0,0,0,0,0,40,45,40,,,45,50,45,,,2953,63,93,4286,,42
04/27/2018,Chessel,Eddie,"Chessel, Eddie",N,5,-,-,-,Sr.,Ryan Benner,Adams State Univerisity,Rocky Mountain Athletic Conference,,,3B,,R,R,New Mexico Highlands University,Rocky Mountain Athletic Conference,New Mexico Highlands University_AT_Adams State University_04/28/2018,,,,3,0,1,0,0,0,4.55,4,2,1,3,4,0,1,0,2,0,40,30,40,45,45,45,30,40,50,50,2263,535,18,3219,Another player that is strong on defense. Utility player that sadly did not see the field much this year. See his past years to get a full idea of him.,40
03/09/2018,Christian,Micah,"Christian, Micah",N,5,-,-,-,So.,Ben Rydecki,Opelika High School,AL,74,180,1B,RHP,R,R,Brookwood High School,AL,OpelikaHighSchool_AT_BrookwoodHighSchool_3/9/2018,0,0,0,4,0,1,1,0,1,0,7,2,1,6,3.5,2,0,0,0,1,35,35,45,30,0,40,40,45,40,0,1285,1190,97,2216,,29
03/24/2018,Claeys,Jack,"Claeys, Jack",N,5,-,-,-,Sr.,Hugo_Belisario,Northwestern University,Big 10,74,210,C,,R,R,University of Illinois Urbana-Champaign,Big 10,University of Illinois Urbana-Champaign_AT_Northwestern University,,,,3,1,0,0,0,0,,6,1,0,5,5,0,1,0,0,0,50,55,40,45,50,55,60,40,50,55,1451,96,17,1561,,48
05/18/2018,Claeys,Jack,"Claeys, Jack",N,5,-,-,-,Sr.,Hugo_Belisario,Northwestern University,Big 10,74,210,C,,R,R,Belmont University,Ohio Valley Conference,Belmont University_AT_Northwestern University_05/18/2018,,,,4,0,1,0,0,2,,9,3,3,5,4.4,0,1,0,0,0,55,60,50,55,50,55,60,50,60,55,1451,96,17,3969,,54
04/03/2018,Clanton,Blake,"Clanton, Blake",N,5,-,-,-,Jr.,Mackenzie,Washington State University,Pac-12,73,195,RF,LF,L,R,Gonzaga University,West Coast Conference,Gonzaga University at Washington State University,,,,2,1,0,0,0,0,,5,5,1,5,6,0,0,0,0,0,30,30,30,35,35,35,40,35,35,40,1713,505,75,3390,,32
04/20/2018,Clanton,Blake,"Clanton, Blake",N,5,-,-,-,Sr.,Malcolm Mackenzie,Washington State University,Pac 12,73,205,RF,LF,L,R,Santa Clara University,West Coast Conference,Santa Clara University_AT_Washington State University_04/21/2018,3,0,0,5,1,1,1,0,0,,7,4,1,4,3.4,1,0,2,2,0,35,35,35,40,40,40,45,40,45,40,1713,505,75,2911,"Great weekend at the plate, good patience. Spectacular fielding at RF, displayed power in BP with 3 Homers in 4 Pitches.",37
03/08/2018,Clark,Connor,"Clark, Connor",N,5,-,-,-,Sr.,M.Steward,Arkansas,5A,0,0,SS,INF,R,R,Farmington,HS,1,0,0,0,3,0,1,1,0,2,0,6,3,0,5,3.33,1,0,0,1,0,45,45,50,60,45,50,50,50,60,50,2267,475,108,,,49
02/28/2018,Clark,Will,"Clark, Will",N,5,-,-,-,Jr.,Ryan Benner,Lubbock Christian University,Heartland Collegiate Athletic Conference,72,195,RF,,L,L,Adams State University,Rocky Mountain Athletic Conference,Lubbock Christian University_AT_Adams State University_03/01/2018,1,0,0,4,0,1,0,1,1,4.53,4,3,0,3,3,0,1,1,0,0,45,30,40,40,40,55,30,45,40,45,700,212,18,663,,39
04/27/2018,Clarke,Zander,"Clarke, Zander",N,5,-,-,-,RS-Jr.,Matt Johnson,"University of California, San Diego",California Collegiate Athletic Association,77,220,OF,,R,R,"California State University, Los Angeles",California Collegiate Athletic Association,"University of California, San Diego_AT_California State University, Los Angeles_04/28/2018",,,,4,1,2,0,0,0,,7,2,1,4,5,1,0,0,0,0,30,45,25,30,35,35,55,30,30,40,2268,114,60,3223,"Big, strong, muscular body. Worth a look just based on his frame and raw power potential. Concern exists for his pitch recognition and his baseball IQ. Doesn't always look like he knows what he is doing on the field. Has good bat spped and great power potential though.",33
03/04/2018,Clarno,Nick,"Clarno, Nick",N,5,-,-,-,Fr.,Kasen Rainey,North Georgia,Peach Belt,72,190,3B,C,R,R,Georgia Southwestern,Peach Belt,GeorgiaSouthernUniversity_at_UniversityOfNorthGeorgia,0,0,0,3,1,2,0,0,1,4.33,7,2,0,3,7,0,0,1,1,0,40,30,45,45,45,45,40,45,45,55,1304,520,91,2055,,41
05/24/2018,Clementi,Dominic,"Clementi, Dominic",N,5,-,-,-,So.,Reagan_Gropp,University of Michigan,Big 10,73,180,OF,,L,R,Purdue University,Big 10,University of Michigan_AT_Purdue University_05/24/2018,,,,4,1,2,1,0,0,,6,0,0,3,3.8,2,0,1,0,0,40,30,20,,,50,40,20,,,3026,60,53,8792,,30
03/15/2018,Clemmons,Taylor,"Clemmons, Taylor",N,5,-,-,-,So.,Ben Rydecki,Marion Military Institute,Alabama Community College Conference,73,210,1B,IF,R,R,Shelton State Community College,Alabama Community College Conference,MarionMilitaryInstitute_AT_SheltonStateCommunityCollege_3/15/2018,0,0,0,3,1,1,1,0,0,0,3,0,0,3,4.7,0,1,0,0,0,45,40,35,40,40,50,50,35,45,40,1352,1095,97,936,,40
03/31/2018,Cocco,Anthony,"Cocco, Anthony",N,5,-,-,-,So.,Robert_Frey,Kankakee Community College,Illinois N4C Conference,72,185,3B,,L,R,College of DuPage,Illinois N4C Conference,College of Dupage_AT_Kankakee Community College,,,,3,1,,,,,,,,,,,,,,,,40,40,30,30,35,40,50,30,30,40,1551,440,42,1933,,35
