First Name,Last Name,Date,CLASS,SCOUT_NAME,PLAYER_SCHOOL,CONFERENCE,DIVISION,HEIGHT_IN,WEIGHT,POSITION1,POSITION2,THROWING_SIDE_R_L,BATTING_SIDE_R_L_S,OPPONENT_SCHOOL,OPPONENT_CONFERENCE,GAME,INNINGS_PITCHED,HITS_ALLOWED,RUNS_ALLOWED,STOLEN_BASES_ALLOWED,WALKS,STRIKEOUTS_CALLED_VS_RIGHT,STRIKEOUTS_SWINGING_VS_RIGHT,STRIKEOUTS_CALLED_VS_LEFT,STRIKEOUTS_SWINGING_VS_LEFT,HOME_RUNS_ALLOWED,GROUNDOUTS,FLYOUTS,TIME_TO_HOME,PITCH_TOTAL,STRIKES_TOTAL,BATTERS_FACED,FIRST_PITCH_STRIKES,HITS_ALLOWED_LEFT_SIDE,HITS_ALLOWED_MIDDLE,HITS_ALLOWED_RIGHT_SIDE,FASTBALL_VELO_MIN,FASTBALL_VELO_MAX,FB_PITCH_TYPE,TOTAL_SWINGS_FASTBALL,SWINGS_AND_MISSES_FASTBALL,CHASE_SWINGS_FASTBALL,HARD_CONTACT_FASTBALL,BREAKING_BALL_VELO_MIN,BREAKING_BALL_VELO_MAX,BB_PITCH_TYPE,TOTAL_SWINGS_BREAKING_BALL,SWINGS_AND_MISSES_BREAKING_BALL,CHASE_SWINGS_BREAKING_BALL,HARD_CONTACT_BREAKING_BALL,THIRD_PITCH_VELO_MIN,THIRD_PITCH_VELO_MAX,THIRD_PITCH_TYPE,TOTAL_SWINGS_THIRD_PITCH,SWINGS_AND_MISSES_THIRD_PITCH,CHASE_SWINGS_THIRD_PITCH,HARD_CONTACT_THIRD_PITCH,FOURTH_PITCH_VELO_MIN,FOURTH_PITCH_VELO_MAX,FOURTH_PITCH_TYPE,TOTAL_SWINGS_FOURTH_PITCH,SWINGS_AND_MISSES_FOURTH_PITCH,CHASE_SWINGS_FOURTH_PITCH,HARD_CONTACT_FOURTH_PITCH,SCOUTING_NOTES,INJURY_NOTES,CHARACTER_NOTES,PITCHING_NOTES,FIELDING_NOTES,ATHLETE_NOTES,VIDEO_EXISTS,SCHOOL_ID,SCOUT_ID,GAME_KEY,MATCH_ID,-,DIVISION,DATE,AGE,FIRST&LAST,STRIKE %,K/9,BB/9,MISS%,CHASE%,FB MISS%,FB CHASE%,BB MISS%,BB CHASE%,NameHSGradYR,,,
Shane,McClanahan,3/2/2018,RS-So.,Jamie Quolas,University of South Florida-Main Campus,American Athletic Conference,,74,188,P,0,L,L,Columbia University,The Ivy League,Columbia University_AT_University of South Florida_03/02/2018,6,3,1,0,2,0,0,0,0,68,4,2,0,0,0,0,0,2,1,0,89,98,0,25,9,0,2,76,79,0,1,0,0,0,84,85,0,3,1,1,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,,92,,1261,,?,43161,22,Shane McClanahan,0.0,0.0,3.0,34.5,3.4,36.0,0.0,0.0,0.0,ShaneMcClanahan2015,,,
Connor,Donachie,3/1/2018,Sr.,Kyle Anderson,State University of New York at New Paltz,State University of New York Athletic Conference,3,0,0,P,0,R,0,New York University,University Athletic Association,State University of New York at New Paltz_AT_New York University_03/01/2018,4.33,3,2,2,4,0,0,0,0,56,7,0,0,0,0,0,0,2,0,1,74,82,0,14,1,0,1,64,66,0,2,0,0,0,71,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,3,,2028,,03,43160,23,Connor Donachie,0.0,0.0,8.3,6.3,0.0,7.1,0.0,0.0,0.0,ConnorDonachie2014,,,
Bryce,Montes de Oca,3/1/2018,Jr.,Zach Tallevast,University of Missouri-Columbia,Southeastern Conference,1,79,268,P,0,R,R,"University of Maryland, Baltimore County",America East Conference,"University of Maryland, Baltimore County_AT_University of Missouri_03/02/2018",7,0,0,0,2,0,0,0,0,59,7,2,0,0,0,0,0,0,0,0,92,99,0,20,11,5,0,79,84,0,4,3,3,0,81,84,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,116,,845,,01,43160,22,Bryce Montes de Oca,0.0,0.0,2.6,53.8,34.6,55.0,25.0,75.0,75.0,BryceMontes de Oca2015,,,
Westin,Vanderwerf,3/1/2018,Fr.,Scotty Naughton,College of the Desert,Pacific Coast Athletic Conference,JC,73,200,P,0,R,R,Grossmont College,California Community College Athlectic Associaion,College of the Desert_AT_Grossmont College_03/01/2018,1,3,3,0,3,0,0,0,0,51,1,1,0,0,0,0,0,1,1,1,85,88,0,15,1,0,2,77,81,0,3,1,1,0,80,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,86,,317,,JC,43160,20,Westin Vanderwerf,0.0,0.0,27.0,10.5,5.3,6.7,0.0,33.3,33.3,WestinVanderwerf2017,,,
Ryan,Johnson,3/1/2018,Jr.,Ryan Benner,Lubbock Christian University,Heartland Collegiate Athletic Conference,2,77,216,P,0,L,L,Adams State University,Rocky Mountain Athletic Conference,Lubbock Christian University_AT_Adams State University_03/02/2018,5,9,4,0,2,0,0,0,0,62,10,4,0,0,0,0,0,2,4,3,86,90,0,28,8,0,2,73,76,0,9,6,0,0,74,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,13,,724,,02,43160,22,Ryan Johnson,0.0,0.0,3.6,36.8,0.0,28.6,0.0,66.7,0.0,RyanJohnson2015,,,
Gyeongju,Kim,3/1/2018,So.,Chandler Chappell,University of the Ozarks,American Southwest Conference,,73,215,P,0,R,R,Concordia University Texas,American Southwest Conference,University of the Ozarks (Arkansas)_AT_Concordia University Texas_03/02/2018,6,3,4,1,3,0,0,0,0,55.45,5,5,0,0,0,0,0,1,0,2,77,83,0,30,10,5,3,70,76,0,5,0,0,1,60,63,0,2,0,0,1,63,69,0,1,0,0,0,0,0,0,0,0,0,0,,21,,1584,,?,43160,21,Gyeongju Kim,0.0,0.0,4.5,26.3,13.2,33.3,16.7,0.0,0.0,GyeongjuKim2016,,,
Hunter,Milligan,3/1/2018,Fr.,Maddox Steward,University of Arkansas,Southeastern Conference,1,78,215,P,0,L,L,University of Dayton,Atlantic 10,University of Dayton_AT_University of Arkansas_03/01/2018,2,2,0,0,2,0,0,0,0,62,0,2,0,0,0,0,0,2,0,0,85,91,0,9,2,0,2,73,76,0,1,1,0,0,76,79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,111,,208,,01,43160,20,Hunter Milligan,0.0,0.0,9.0,23.1,0.0,22.2,0.0,100.0,0.0,HunterMilligan2017,,,
Issac,Bracken,3/1/2018,So.,Kian Kagan,University of Northern Colorado,Western Athletic Conference,1,72,180,P,0,R,R,North Dakota State University,Summit League,North Dakota State University_AT_University of Northern Colorado_03/01/2018,5,5,2,0,3,0,0,0,0,0,2,8,0,0,0,0,0,2,2,1,81,85,0,13,5,1,0,64,66,0,5,1,0,1,70,72,0,4,1,0,0,73,76,0,8,3,1,3,0,0,0,0,0,0,0,2209,63,,1353,,01,43160,21,Issac Bracken,0.0,0.0,5.4,33.3,6.7,38.5,7.7,20.0,0.0,IssacBracken2016,,,
Kyle,Baird,3/1/2018,Sr.,Eric Droegemeier,Schreiner University,Southern Collegiate Conference,3,71,180,P,0,R,R,Dallas Christian College,Southwest,Dallas Christian College_AT_Schreiner University_03/01/2018,9,3,0,0,3,0,0,0,0,63,7,5,0,0,0,0,0,2,1,0,81,86,0,25,7,1,1,71,76,0,10,5,2,0,74,79,0,12,8,1,0,67,71,0,6,3,2,0,0,0,0,0,0,0,0,1787,32,,1915,,03,43160,23,Kyle Baird,0.0,0.0,3.0,43.4,11.3,28.0,4.0,50.0,20.0,KyleBaird2014,,,
Matthew,Canterino,3/1/2018,So.,Ketzy Garcia,Rice University,Conference USA,1,74,205,P,0,R,R,Houston Baptist University,Southland Conference,Houston Baptist University_AT_Rice University_03/02/2018,7,2,0,2,1,0,0,0,0,61.97,4,3,0,0,0,0,0,0,1,1,90,94,0,25,10,10,6,78,81,0,12,5,4,3,69,75,0,6,2,4,0,84,87,0,0,0,0,0,0,0,0,0,0,0,0,1682,45,,1378,,01,43160,21,Matthew Canterino,0.0,0.0,1.3,39.5,41.9,40.0,40.0,41.7,33.3,MatthewCanterino2016,,,
Trevis,Sundgren,3/1/2018,Fr.,Koby Farries,University of Houston,American Athletic Conference,1,70,175,P,0,R,R,University of Kentucky,SEC,University of Kentucky_AT_University of Houston_03/01/2018,1.33,4,4,0,1,0,0,0,0,74.1,0,4,0,0,0,0,0,1,2,1,89,92,0,11,2,0,3,79,81,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,38,,300,,01,43160,20,Trevis Sundgren,0.0,0.0,6.8,13.3,0.0,18.2,0.0,0.0,0.0,TrevisSundgren2017,,,
Jamie,Kaye,2/28/2018,Jr.,Dylan Anderson,Augsburg College,Minnesota Intercollegiate Athletic Conference,,76,0,P,0,R,R,University of Wisconsin-Stout,Wisconsin Intercollegiate Athletic Conference,University of Wisconsin-Stout_AT_Augsburg University_02/28/2018,9,3,0,0,0,0,0,0,0,76.9,7,13,0,0,0,0,0,0,1,2,75,84,0,32,1,0,3,60,70,0,19,11,5,0,67,73,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,736,,?,43159,22,Jamie Kaye,0.0,0.0,0.0,26.4,9.4,3.1,0.0,57.9,26.3,JamieKaye2015,,,
Collan,Johnson,2/28/2018,Jr.,Ryan Benner,Lubbock Christian University,Heartland Collegiate Athletic Conference,2,75,175,P,0,R,R,Adams State University,Rocky Mountain Athletic Conference,Lubbock Christian University_AT_Adams State University_03/01/2018,5,5,1,0,4,0,0,0,0,52,7,4,0,0,0,0,0,0,1,4,84,88,0,15,7,0,4,74,76,0,8,6,0,1,74,77,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,13,,723,,02,43159,22,Collan Johnson,0.0,0.0,7.2,60.0,0.0,46.7,0.0,75.0,0.0,CollanJohnson2015,,,
Matthew,Plisko,2/27/2018,So.,Dylan Anderson,Macalester College,Minnesota Intercollegiate Athletic Conference,3,73,0,P,0,R,R,The College of St. Scholastica,Upper Midwest Athletic Conference,Macalester College_AT_The College of St. Scholastica_02/27/2018,2,7,7,1,4,0,0,0,0,58.6,3,1,0,0,0,0,0,2,2,2,78,85,0,20,5,2,5,59,70,0,11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,2,,1710,,03,43158,21,Matthew Plisko,0.0,0.0,18.0,25.8,9.7,25.0,10.0,27.3,9.1,MatthewPlisko2016,,,
Matthew,Ashbaugh,2/27/2018,So.,Jarod Bacon,Washington University in St Louis,University Athletic Association,,69,170,P,0,L,L,Greenville University,St. Louis Intercollegiate Athletic Conference,Greenville University_AT_Washington University in St. Louis_02/27/2018,3,1,0,0,0,0,0,0,0,68,3,1,0,0,0,0,0,1,0,0,77,85,0,6,2,1,0,66,70,0,0,0,0,0,72,75,0,5,2,2,0,77,77,0,1,1,0,0,0,0,0,0,0,0,0,,10,,1318,,?,43158,21,Matthew Ashbaugh,0.0,0.0,0.0,41.7,25.0,33.3,16.7,-,-,MatthewAshbaugh2016,,,
Dustin,Saenz,2/27/2018,Fr.,Patrick Allen,Texas A & M University-College Station,Southeastern Conference,1,71,180,P,0,L,L,University of the Incarnate Word,Lone Star,University of the Incarnate Word_AT_Texas A&M_02/28/2018,3,3,2,0,0,0,0,0,0,62.96,3,6,0,0,0,0,0,1,0,2,87,91,0,15,2,0,1,80,85,0,3,2,1,0,74,77,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,266,,01,43158,20,Dustin Saenz,0.0,0.0,0.0,22.7,4.5,13.3,0.0,66.7,33.3,DustinSaenz2017,,,
Nick,Simonian,2/27/2018,Jr.,Robert Frey,University of Illinois at Chicago,Horizon League,1,73,205,P,0,L,L,Roosevelt University,Chicago Collegiate Athletic Conference,Roosevelt University_AT_University of Illinois at Chicago_02/27/2018,4,6,0,0,1,0,0,0,0,67.2,4,3,0,0,0,0,0,2,4,0,79,86,0,15,4,1,3,70,75,0,17,10,9,0,74,76,0,11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,42,,1000,,01,43158,22,Nick Simonian,0.0,0.0,2.3,39.5,25.6,26.7,6.7,58.8,52.9,NickSimonian2015,,,
Tyler,Oldenberg,2/27/2018,Jr.,Jake Mulleavey,Seattle University,Western Athletic Conference,1,71,192,P,0,L,L,University of Oregon,Pacific-12 Conference,Seattle University_AT_University of Oregon_02/27/2018,1,7,7,0,1,0,0,0,0,33,1,0,0,0,0,0,0,0,2,5,85,88,0,11,1,0,3,79,82,0,5,2,0,0,72,77,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,84,,876,,01,43158,22,Tyler Oldenberg,0.0,0.0,9.0,15.8,0.0,9.1,0.0,40.0,0.0,TylerOldenberg2015,,,
Brad,Harrison,2/27/2018,So.,Oliver Green,Southern Illinois University-Carbondale,Missouri Valley Conference,,76,210,P,0,L,0,Belmont University,Ohio Valley,Southern Illinois University_AT_Belmont University_02/27/2018,1,2,0,1,1,0,0,0,0,70.5,10,8,0,0,0,0,0,2,0,0,74,78,0,24,3,1,2,63,67,0,16,9,7,0,70,72,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52,,1524,,?,43158,21,Brad Harrison,0.0,0.0,9.0,30.2,20.9,12.5,4.2,56.3,43.8,BradHarrison2016,,,
Baxter,Halligan,2/26/2018,So.,Kian Kagan,University of Northern Colorado,Western Athletic Conference,1,74,200,P,0,L,L,University of Montana St. Billings,Great_Northwest,University of Northern Colorado_AT_University of Montana St. Billings_02/26/2018,3.67,11,6,0,1,0,0,0,0,70.15,1,5,0,0,0,0,0,7,2,2,79,85,0,9,3,1,1,72,75,0,8,6,3,1,64,66,0,5,2,0,1,73,76,0,7,2,1,3,0,0,0,0,0,0,0,2209,63,,1516,,01,43157,21,Baxter Halligan,0.0,0.0,2.5,44.8,17.2,33.3,11.1,75.0,37.5,BaxterHalligan2016,,,
Nolan,Hoffman,2/26/2018,Jr.,Tyler Tumbleson,Texas A & M University-College Station,Southeastern Conference,1,76,190,P,0,R,R,Houston Baptist University,Southland,Houston Baptist University_AT_Texas A&M_02/27/2018,2,2,0,1,0,0,0,0,0,82.8,2,2,0,0,0,0,0,1,1,0,86,91,0,13,3,1,2,74,77,0,2,0,1,0,84,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,119,,693,,01,43157,22,Nolan Hoffman,0.0,0.0,0.0,18.8,12.5,23.1,7.7,0.0,50.0,NolanHoffman2015,,,
Cole,Percival,2/25/2018,Fr.,Matthew Roberson,University of California-Riverside,Big West,,77,205,P,0,R,R,University of Washington,Pac12,"University of California, Riverside_AT_University of Washington_02/25/2018",4.33,7,2,2,2,0,0,0,0,64.7,5,3,0,0,0,0,0,3,2,2,86,91,0,26,18,3,4,71,76,0,4,2,0,0,73,79,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,97,,241,,?,43156,20,Cole Percival,0.0,0.0,4.2,56.4,15.4,69.2,11.5,50.0,0.0,ColePercival2017,,,
Gavin,Felty,2/25/2018,Jr.,Zane Moran,Emory & Henry College,Old Dominion Athletic Conf.,,73,165,P,0,R,R,Mount Aloysius College,Allegheny Mountain Collegiate Conference,Mount Aloysius College_AT_Emory and Henry College_02/25/2018,7,4,2,2,2,0,0,0,0,67.6,5,5,0,0,0,0,0,3,1,0,77,84,0,26,6,1,2,65,72,0,14,4,3,0,70,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81,,597,,?,43156,22,Gavin Felty,0.0,0.0,2.6,24.4,9.8,23.1,3.8,28.6,21.4,GavinFelty2015,,,
Matt,Voelker,2/25/2018,Fr.,Matt Johnson,Loyola Marymount University,West Coast Conference,1,70,185,P,0,L,L,University of Oregon,Pacific2 Conference,University of Oregon_AT_Loyola Marymount University_02/25/2018,5,4,0,0,4,0,0,0,0,60.8,7,4,0,0,0,0,0,1,3,0,84,88,0,21,1,0,3,70,72,0,3,1,1,0,75,78,0,4,2,2,0,77,78,0,4,3,2,0,0,0,0,0,0,0,0,1179,61,,325,,01,43156,20,Matt Voelker,0.0,0.0,7.2,21.9,15.6,4.8,0.0,33.3,33.3,MattVoelker2017,,,
Ryan,Alsworth,2/25/2018,Sr.,Andrew Pop,California State Polytechnic University-Pomona,California Collegiate Athletic Association,,73,160,P,0,R,0,"California State University, San Marcos",CCAA,"California State University, San Marcos_AT_California State Polytechnic University, Pomona_02/25/2018",7,5,0,1,0,0,0,0,0,69,4,5,0,0,0,0,0,0,4,1,80,83,0,17,3,5,5,72,73,0,5,3,4,0,69,75,0,9,2,4,1,67,72,0,6,2,2,2,0,0,0,0,0,0,0,,91,,1901,,?,43156,23,Ryan Alsworth,0.0,0.0,0.0,27.0,40.5,17.6,29.4,60.0,80.0,RyanAlsworth2014,,,
Jim,Townsend-Chase,2/25/2018,RS-Sr.,Keith Spalding,Western Michigan University,MAC,1,0,185,P,0,R,0,Yale University,Ivy,Western Michigan University_AT_Yale University_02/25/2018,1,0,0,0,0,0,0,0,0,66.67,1,0,0,0,0,0,0,0,0,0,90,93,0,2,2,1,0,82,86,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,108,,1293,,01,43156,24,Jim Townsend-Chase,0.0,0.0,0.0,80.0,60.0,100.0,50.0,66.7,66.7,JimTownsend-Chase2013,,,
Tyson,Messer,2/25/2018,Jr.,Keith Spalding,Campbell University,Big South Conference,1,72,215,P,0,R,0,Miami University (Ohio),Mid American Conference,Miami University (Ohio)_AT_Campbell University_02/25/2018,0.67,2,2,0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,2,0,93,94,0,4,0,0,1,79,84,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,108,,829,,01,43156,22,Tyson Messer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TysonMesser2015,,,
Vitaly,Jangols,2/25/2018,So.,Ben Pickett,University of Rhode Island,Atlantic 10 Conference,1,73,185,P,0,R,R,Seattle University,Western Athletic Conference,University of Rhode Island_AT_Seattle University_02/25/2018,7,7,0,0,2,0,0,0,0,64.3,3,9,0,0,0,0,0,2,3,2,79,87,0,27,3,0,11,72,74,0,7,2,0,0,73,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,90,,1558,,01,43156,21,Vitaly Jangols,0.0,0.0,2.6,14.3,0.0,11.1,0.0,28.6,0.0,VitalyJangols2016,,,
Anthony,Venziano,2/25/2018,So.,Joe Stopsky,Coastal Carolina University,Sun Belt,1,0,195,P,0,L,L,West Virginia University,ACC,West Virginia University_AT_Coastal Carolina University_02/25/2018,6.33,6,2,0,2,0,0,0,0,75,6,6,0,0,0,0,0,3,1,1,88,91,0,20,1,0,2,81,85,0,10,3,0,0,75,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,113,,1835,,01,43156,21,Anthony Venziano,0.0,0.0,2.8,13.3,0.0,5.0,0.0,30.0,0.0,AnthonyVenziano2016,,,
Dylan,Coleman,2/25/2018,Jr.,Peyton Traywick,Missouri State University-Springfield,Missouri Valley Conference,,0,240,P,0,R,R,University of Central Arkansas,Southland,Missouri State University_AT_University of Central Arkansas_02/25/2018,8,2,0,1,3,0,0,0,0,69,7,4,0,0,0,0,0,1,0,1,92,96,0,39,11,4,0,77,80,0,8,1,2,0,82,84,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,118,,507,,?,43156,22,Dylan Coleman,0.0,0.0,3.4,26.0,14.0,28.2,10.3,12.5,25.0,DylanColeman2015,,,
Clayton,Andrews,2/24/2018,Jr.,Caleb Watkins,California State University-Long Beach,Big West,,66,160,P,LHP,L,L,Texas Christian University,DI,Long Beach State University_AT_Texas Christian University_02/23/2018,5,6,4,0,2,0,0,0,0,64.6,5,4,0,0,0,0,0,1,2,3,84,88,0,26,5,7,6,72,78,0,6,2,2,1,74,76,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122,,378,,?,43155,22,Clayton Andrews,0.0,0.0,3.6,27.0,27.0,19.2,26.9,33.3,33.3,ClaytonAndrews2015,,,
Russell,Hoh,2/24/2018,Sr.,Sam Martin,North Central College,The College Conference of Illinois and Wisconsin,3,72,180,P,0,R,L,Mac Murray College,St.Louis Intercollegiant Athletic Conference,Mac Murray College_AT_Northern Central College_02/24/2018,5,0,0,1,2,0,0,0,0,72,7,4,0,0,0,0,0,0,0,0,79,84,0,12,0,0,4,70,74,0,7,2,2,0,70,72,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,71,,2130,,03,43155,23,Russell Hoh,0.0,0.0,3.6,11.5,11.5,0.0,0.0,28.6,28.6,RussellHoh2014,,,
Matt,Henderlite,2/24/2018,So.,Matthew Rogers,Roanoke College,Old Dominion Athletic Conf.,3,75,215,P,0,R,R,Dickinson College,Centennial Conference,Dickinson College_AT_Roanoke College_02/24/2018,3.33,3,2,0,2,0,0,0,0,69.8,3,3,0,0,0,0,0,2,1,0,76,81,0,13,0,2,5,75,77,0,10,1,4,4,65,75,0,14,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,98,,1529,,03,43155,21,Matt Henderlite,0.0,0.0,5.4,2.7,29.7,0.0,15.4,10.0,40.0,MattHenderlite2016,,,
Alex,Bivins,2/24/2018,Sr.,Zane Moran,Mars Hill University,South Atlantic Conference,2,75,185,P,0,R,R,Tusculum College,South Atlantic Conference,Mars Hill University_AT_Tusculum College_02/24/2018,4.67,2,1,0,2,0,0,0,0,66.2,6,6,0,0,0,0,0,1,1,0,74,80,0,12,1,0,5,65,70,0,5,3,0,0,66,76,0,11,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,81,,1933,,02,43155,23,Alex Bivins,0.0,0.0,3.9,25.0,0.0,8.3,0.0,60.0,0.0,AlexBivins2014,,,
Michael,Ramirez,2/24/2018,Fr.,Russ Morgan,Long Beach City College,South Coast Conference,JC,75,190,P,0,R,R,Saddleback College,Orange Empire,Long Beach City College_AT_Saddleback College_02/24/2018,5,3,1,0,0,0,0,0,0,70,4,5,0,0,0,0,0,1,1,1,80,83,0,17,1,0,1,75,77,0,8,1,0,2,68,71,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,82,,248,,JC,43155,20,Michael Ramirez,0.0,0.0,0.0,7.4,0.0,5.9,0.0,12.5,0.0,MichaelRamirez2017,,,
Leurys,Diaz,2/24/2018,Jr.,Zane Moran,Tusculum College,South Atlantic Conference,2,77,220,P,0,R,R,Mars Hill University,South Atlantic Conference,Mars Hill University_AT_Tusculum College_02/24/2018,6.33,6,1,0,1,0,0,0,0,65.6,4,8,0,0,0,0,0,3,2,1,77,89,0,26,4,0,3,69,75,0,3,3,0,0,73,77,0,13,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,81,,561,,02,43155,22,Leurys Diaz,0.0,0.0,1.4,28.6,0.0,15.4,0.0,100.0,0.0,LeurysDiaz2015,,,
Zach,Sanders,2/24/2018,Fr.,Zane Moran,Tusculum College,South Atlantic Conference,2,76,215,P,0,R,R,Mars Hill University,South Atlantic Conference,Mars Hill University_AT_Tusculum College_02/24/2018,4.33,2,2,1,1,0,0,0,0,63.9,4,5,0,0,0,0,0,1,1,0,77,86,0,23,4,1,4,71,76,0,4,0,0,0,75,77,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,81,,273,,02,43155,20,Zach Sanders,0.0,0.0,2.1,18.8,3.1,17.4,4.3,0.0,0.0,ZachSanders2017,,,
Sean,Wymer,2/24/2018,Jr.,Caleb Watkins,Texas Christian University,Big 12,1,73,210,P,0,R,R,Long Beach State University,DI,Long Beach State University_AT_Texas Christian University_02/24/2018,4,4,2,1,1,0,0,0,0,66.7,6,2,0,0,0,0,0,1,1,2,91,93,0,17,0,2,2,78,84,0,11,1,3,1,84,85,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,122,,1100,,01,43155,22,Sean Wymer,0.0,0.0,2.3,11.8,20.6,0.0,11.8,9.1,27.3,SeanWymer2015,,,
Zack,Hopeik,2/24/2018,Sr.,Joe Stopsky,Coastal Carolina University,Sun Belt,1,0,215,P,0,R,R,University of Illinois Urbana-Champaign,Big Ten,University of Illinois Urbana-Champaign_AT_Coastal Carolina University_02/24/2018,5,8,7,0,0,0,0,0,0,66,5,4,0,0,0,0,0,3,4,1,86,87,0,30,2,2,4,70,75,0,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,113,,2138,,01,43155,23,Zack Hopeik,0.0,0.0,0.0,7.7,5.1,6.7,6.7,11.1,0.0,ZackHopeik2014,,,
Kolby,Kitchens,2/24/2018,Jr.,Eric Droegemeier,Schreiner University,Sourthern Collegiate Athletic Conference,3,0,160,P,0,R,0,LeTourneau University,American Southwestern Conference,LeTourneau University_AT_Schreiner University_02/24/2018,6,10,4,0,0,0,0,0,0,63,5,4,0,0,0,0,0,4,3,3,79,83,0,24,4,2,3,64,72,0,16,5,6,1,73,78,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,32,,743,,03,43155,22,Kolby Kitchens,0.0,0.0,0.0,26.1,17.4,16.7,8.3,31.3,37.5,KolbyKitchens2015,,,
Zac,Brown,2/24/2018,Sr.,Zane Moran,Mars Hill University,South Atlantic Conference,2,71,160,P,0,L,R,Tusculum College,South Atlantic Conference,Mars Hill University_AT_Tusculum College_02/24/2018,5,6,5,0,3,0,0,0,0,66,7,3,0,0,0,0,0,4,1,1,77,87,0,39,6,0,1,70,77,0,10,5,1,0,71,75,0,5,1,0,1,68,74,0,1,0,0,0,0,0,0,0,0,0,0,1233,81,,1961,,02,43155,23,Zac Brown,0.0,0.0,5.4,21.8,1.8,15.4,0.0,50.0,10.0,ZacBrown2014,,,
Isaiah,Campbell,2/24/2018,RS-So.,Ruari McCann,University of Arkansas,Southeastern Conference,1,76,225,P,0,R,R,San Diego State University,Mountain West,University of Arkansas_AT_San Diego State University_02/24/2018,5,5,2,0,1,0,0,0,0,67.7,2,5,0,0,0,0,0,1,1,3,90,94,0,26,5,2,4,70,77,0,0,0,0,0,78,82,0,8,5,5,1,80,82,0,9,2,1,0,0,0,0,0,0,0,0,2131,73,,1258,,01,43155,22,Isaiah Campbell,0.0,0.0,1.8,27.9,18.6,19.2,7.7,-,-,IsaiahCampbell2015,,,
Stephen,Johnson,2/24/2018,Jr.,Andrew LeMaster,University of Mary Washington,Capital Athletic Conference,3,73,250,P,1B,R,L,Montclair State University,New Jersey Athletic Conference,Montclair State University_AT_University of Mary Washington_02/24/2018,1,1,0,0,0,0,0,0,0,87.5,3,0,0,0,0,0,0,0,1,0,81,85,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,67,,720,,03,43155,22,Stephen Johnson,0.0,0.0,0.0,16.7,16.7,16.7,16.7,-,-,StephenJohnson2015,,,
